userName,content,score,at,sentimen
Pengguna Google,"baguss apk nyaa walaupun kadang ngeleg"" dikit tapi jos lah mantap CC dihati",4,2025-11-25 10:54:03,Positif
Pengguna Google,"aplikasi capcut kurang bagus dipakai. banyak standar dan iklan nyaa.. nyebelin banget. bentar bentar iklan Mulu, mending kalo singkat, lah ini lama iklan nya. boleh aja post iklan tapi gak tiap saat selalu muncul. maaf kalau ada kata yang salah karena ini menurut pribadi saya 🙏🏻",2,2025-11-29 07:47:10,Negatif
Pengguna Google,you oke..,5,2025-11-15 14:18:42,Positif
Pengguna Google,bagus bngtt,4,2025-11-18 14:05:10,Positif
Pengguna Google,aplikasi nya bagus sih cuma agak lama gitu ngeditnya tapi gpp,5,2025-11-17 13:10:41,Positif
Pengguna Google,bagus tp kadang ngeleg aja,5,2025-11-15 22:22:23,Positif
Pengguna Google,bagus.,5,2025-11-16 04:36:17,Positif
Pengguna Google,bagus banget sii kalau kau bikin jj😻,5,2025-11-23 07:03:47,Positif
Nona Nola,sangat menarik dan menyenangkan,5,2025-11-14 05:48:23,Positif
Pengguna Google,aplikasi ini sangat bangus,5,2025-11-16 03:23:37,Positif
Pengguna Google,Capcut sekarang dikit dkit pro ga usah donwload 🗿,5,2025-11-15 22:09:31,Positif
Pengguna Google,"bagus si tapi.. kebanyakan pro jadi nya yang ngga pro sulit gitu, kurangi pro nya deh ini kek nya own cc kebelet kaya deh masa semua fitur pro? tolong ya jangan kebanyakan pro yang tadi nya mau ngedit malah ga jadi gara gara sebagian fitur pro, bahkan ada yang rela ngedit walau fitur nya pro dia harus nunggu iklan nya selesai semua, jangan kebanyakan pro plis kaum rumahan kasian, rata rata kaun rumahan itu fiturnya ga pro, plis ya cc jangan sampe semua fitur pro, kurangin plis fitur pro nya.....",4,2025-11-16 06:39:52,Positif
Pengguna Google,sangat bagus,5,2025-11-20 16:11:22,Positif
Pengguna Google,sangat menarik saya suka dengan in,5,2025-11-27 12:02:19,Positif
Pengguna Google,cap cut is the best senang aku klu lagi glu edit video saja di capcut hilang deh glu nya tp tolong jangan banyak prabayar nya lah pusing jangan pro pro lieurrr.... salam buat semuanya.. gismo ganteng,5,2025-11-28 10:09:22,Positif
Pengguna Google,jelek mau ngedonlot aja susah di aku mh padahal memo nya gk penuh,1,2025-11-28 13:32:58,Negatif
Pengguna Google,bagus,5,2025-11-28 05:40:46,Positif
Pengguna Google,good,5,2025-11-24 09:36:34,Positif
Pengguna Google,hona chahiye gak the lgna!,5,2025-11-28 06:20:59,Positif
Pengguna Google,bagus,5,2025-11-15 20:55:47,Positif
Pengguna Google,yg penting hd dan free,5,2025-11-22 04:37:08,Positif
Pengguna Google,aplikasi ini sangat bagus dan tidak terlalu ngelek jaringan internet,5,2025-11-16 11:59:32,Positif
Pengguna Google,bagus,4,2025-11-16 05:43:44,Positif
Pengguna Google,mantap🙏💪,5,2025-11-22 17:47:44,Positif
Pengguna Google,Mantap ☕🗿,5,2025-11-16 01:10:36,Positif
Pengguna Google,keren cuy,5,2025-11-17 13:52:16,Positif
Pengguna Google,bintang lima aja,5,2025-11-29 03:53:41,Positif
Pengguna Google,good,5,2025-11-26 01:07:29,Positif
Pengguna Google,aplikasi ini sangat bagus tapi tidak dapat di masukin,5,2025-11-28 07:14:09,Positif
Pengguna Google,ko gabisa di buka si,5,2025-11-28 05:57:39,Positif
Pengguna Google,sangat membantu,4,2025-11-20 15:13:08,Positif
Pengguna Google,sya ttp kasi bintang lima walaupun saya kecewa sudah ada yg namanya sstandar pdhl itu temlplet bagus sekali...,5,2025-11-24 10:16:30,Positif
Pengguna Google,capcut emg terbaik di dunia,5,2025-11-15 14:23:47,Positif
Pengguna Google,bintang,5,2025-11-16 14:01:05,Positif
Pengguna Google,sangat seru,5,2025-11-20 05:59:22,Positif
Pengguna Google,bagus si menurut gua,5,2025-11-19 14:33:00,Positif
Pengguna Google,saya suka capcut,5,2025-11-17 13:34:47,Positif
Pengguna Google,saya kasih bintang 4 karna banyak yg bayar fiturnya,4,2025-11-28 10:31:40,Positif
Pengguna Google,"udah sring download capcut, tpi udh ga bisa di download ulang",5,2025-11-29 08:36:19,Positif
Pengguna Google,apik,5,2025-11-16 00:45:47,Positif
Pengguna Google,bagus,5,2025-11-17 05:43:33,Positif
Pengguna Google,bagus banget kak tapi tempat saya gak bisa di instal,2,2025-11-30 05:38:52,Negatif
Pengguna Google,bagus,5,2025-11-22 10:20:32,Positif
Pengguna Google,bagus banget buat yang belum bisa ngedit sendiri bisa langsung jadi di capcut 🤩,5,2025-11-21 08:08:40,Positif
Pengguna Google,seru bisa edit sepuasnya,5,2025-11-29 04:27:06,Positif
Pengguna Google,bagus banget capcut nya tapi masih banyak iklan kalau mau masuk suka ada iklan di mohon untuk kurangin iklan nya sekali lagi bagus banget 💞💞,4,2025-11-17 13:49:24,Positif
Pengguna Google,"kebanyakan disuruh premium anjenk pdhl pas awal2 rilis nih apk ga ada tu premium2an developer sampah, giliran apk dah rame disuruh premium",1,2025-11-27 05:07:29,Negatif
Pengguna Google,"saran, kalo bisa ilangin mode standar, jadi orang awam yang mau pro eh taunya standar jadi rugi, baru kemarin beli standar tahunan 300k kirain pro tahunan, jadinya cancel berlangganan eh duitnya gk balik , jadi rugi",1,2025-11-27 17:24:01,Negatif
Pengguna Google,bagus kita bisa mengedit tapi jangan terlalu banyak yg pro,4,2025-11-16 21:27:46,Positif
Pengguna Google,capcut bisa buat kita biar,5,2025-11-20 11:13:52,Positif
Pengguna Google,saat ini sedang dilakukan baru coba,5,2025-11-22 16:18:47,Positif
Pengguna Google,b aja sebenarnya,4,2025-11-27 07:38:32,Positif
Pengguna Google,nge leg terus,1,2025-11-27 10:42:12,Negatif
Pengguna Google,gue sih udh unduh capcut nya tapi kenapa lama banget padahal aku unduh nya pas jam 10 sampai setengah 12 jadi gimana ini kok aneh banget 🙂‍↔️🙂‍↔️🙂‍↔️🙂‍↔️🫩 gimana dong masih aja 1 muluk gk bisa kyak nya 👆👆👆 malas ah siapapun yang buat tolong dong jangan si lamain plis hp nya sampai panas banget kayak nya udh 9 jam sampai 12 jam ini,5,2025-11-29 04:42:10,Positif
Pengguna Google,"menurut gw bagus sih, cmn klo aku masuk ngeleg",5,2025-11-29 05:44:28,Positif
Pengguna Google,nice,5,2025-11-25 19:43:55,Positif
Pengguna Google,okkk,5,2025-11-17 04:56:21,Positif
Pengguna Google,sangat sangat bagus bagi kita yang suka mengedit foto dan video inilah aplikasinya CapCut dijamin mantap,5,2025-11-17 02:12:02,Positif
Pengguna Google,Gg CapCut 🔥🔥🔥,5,2025-11-16 18:06:26,Positif
Pengguna Google,saya suka,5,2025-11-19 17:18:24,Positif
Pengguna Google,bagus,5,2025-11-23 16:08:58,Positif
Ari Rohadi,Bagus,4,2025-11-15 01:40:09,Positif
Pengguna Google,okey,5,2025-11-21 13:07:52,Positif
Pengguna Google,lumayan,4,2025-11-21 06:32:08,Positif
Pengguna Google,"terlalu banyak templat yang ber bayar,terus kalo Ngekpors harus iklan dulu",1,2025-11-30 03:29:59,Negatif
Pengguna Google,"terlalu banyakk iklan saat nengunduh, lebih baik seperti dulu nggak banyak iklan😊",2,2025-11-27 13:45:03,Negatif
Pengguna Google,"capcut nya bagus, keren. tapi eror.",2,2025-11-28 23:13:29,Negatif
Ketchup Nusa,keren,5,2025-11-15 02:17:41,Positif
Pengguna Google,"ini bagus untuk mengedit video,foto,dan lainnya",5,2025-11-23 05:46:08,Positif
Pengguna Google,keren banget 👍👍,5,2025-11-23 08:08:47,Positif
Pengguna Google,bagus bgt 👍👍👍,5,2025-11-19 07:49:02,Positif
Pengguna Google,capcut bagus sih tapi banyak fitur yg hrus bayar jadi kita gk bisa ngedit,2,2025-11-27 12:33:38,Negatif
Pengguna Google,bagi saya banyak sekali template yang menarik dan keren2 lnjut trs,5,2025-11-24 01:44:48,Positif
Pengguna Google,sangat bagus,5,2025-11-23 00:07:43,Positif
Pengguna Google,bisa di edit dan banyak dj lain nya dan gampang juga di bikinnya terimakasih aplikasi capcut sudah membantu foto ku jadi lebih baik,5,2025-11-26 05:39:29,Positif
Pengguna Google,menghibur dan mudah akses,5,2025-11-23 17:02:36,Positif
Pengguna Google,terlalu banyak iklan,1,2025-11-29 19:21:31,Negatif
Pengguna Google,ᥲ⍴ᥣіkᥲsі іᥒі sᥲᥒgᥲ𝗍 ᑲgᥙs,5,2025-11-15 16:26:04,Positif
Pengguna Google,capcut sangat bagus dan keren buat aku,5,2025-11-29 06:42:36,Positif
Pengguna Google,capcut ini sangat penting soal nya aku kslai ngedit di capcut pokok nya aku sangat suka sekali Sama capcut ini,5,2025-11-22 05:40:49,Positif
Pengguna Google,aku suka disini tamplet nya seru,5,2025-11-21 10:27:51,Positif
Pengguna Google,bagus banget aplikasi nya,5,2025-11-18 04:59:55,Positif
Pengguna Google,bagus,5,2025-11-23 08:37:05,Positif
Pengguna Google,mantap,5,2025-11-25 12:50:20,Positif
Pengguna Google,mantap kali,5,2025-11-18 11:41:37,Positif
Pengguna Google,APLIKASI Bapuk Mau Expor video Aja iklan nya bejibum Yet yet,1,2025-11-28 11:12:34,Negatif
Pengguna Google,menarik,5,2025-11-22 03:54:43,Positif
Pengguna Google,bagus sekali,5,2025-11-17 15:13:17,Positif
Pengguna Google,lambat,1,2025-11-27 06:30:59,Negatif
Angga Lampung,Bangussss bangetttt,5,2025-11-15 07:43:15,Positif
Pengguna Google,Bagus,5,2025-11-17 08:52:57,Positif
Hirwan Hirwan,mantap,4,2025-11-14 13:01:14,Positif
Pengguna Google,aku suka banget,5,2025-11-24 06:40:44,Positif
Pengguna Google,"apk kikir, efek ampas semua",1,2025-11-26 17:03:04,Negatif
Pengguna Google,kbanyakan iklan judol. mana ga bisa di skip sebagian,2,2025-11-28 08:20:15,Negatif
Gatau Siapa,bagus,5,2025-11-14 04:49:32,Positif
Pengguna Google,praktis tapi banyak bayar nya dikit dikit bayar,4,2025-11-16 13:33:50,Positif
Pengguna Google,"aku ksh bintang 5 apl nya sangat bagus dan bisa di gunakan, sayang nya pro semua tapi saya rela untuk mengeluarkan uang senilai 500rb, demi pov whatsmock !!, mau nonton pov whatsmock? ke akun @habibimuhammad521",5,2025-11-24 07:36:34,Positif
Pengguna Google,aplikasinya sangat bagus,5,2025-11-23 06:55:46,Positif
Pengguna Google,"bagus² aja, tapi kadang kalo mau bikin jj suka gandet² gk jelas, abis itu vidionya jadi warna hitam+lagu doang, agak ngecewain sii.",4,2025-11-18 10:40:16,Positif
Pengguna Google,"udah berbayar semua, meskipun ekosistemnya sinkron dengan TikTok, tetap saja menurunkan nilai rating. tolong jangan pelit untuk kembali menggratiskan lagi fiturmu.",1,2025-11-28 19:47:24,Negatif
Pengguna Google,"gilaaaaa, iklan judol sampe 3menit🥱🥱🥱",1,2025-11-29 13:24:04,Negatif
Pengguna Google,"Dana kepotong karena langganan padahal saya tidak ingin langganan. Pemotongan dilakukan tanpa konfirmasi saya, ini sama saja merampok/mencuri",1,2025-11-26 07:38:56,Negatif
Pengguna Google,"sya sudah edit pakai cap cut, tapi udah gak sebagus dlu skrang susah diunduh padahal editnya gak pakai uji coba gratis",1,2025-11-26 07:15:21,Negatif
Pengguna Google,"makin pelit semua fitur pake pro, dulu pertama2 ngga gitu halahhhhh",5,2025-11-17 05:32:48,Positif
Pengguna Google,"apa yg kita cari pasti ada,pokoknya mantap dah ini aplikasi",5,2025-11-25 05:02:00,Positif
Pengguna Google,suka bgt sm aplikasinya🤍,4,2025-11-25 06:21:53,Positif
Pengguna Google,jj nya bagus bagus anjir,5,2025-11-29 01:42:27,Positif
Armiyani,sangat bagus untuk membuat video dan iklannya juga sedikit tapi tolong pro nya dikurangin :),5,2025-11-14 11:37:31,Positif
Pengguna Google,Bagus bgt,5,2025-11-27 09:28:48,Positif
Pengguna Google,kenapa yah capcutnya gak bisa dibuka,5,2025-11-28 04:32:40,Positif
Pengguna Google,suka aja bgus ko,5,2025-11-24 15:30:21,Positif
Pengguna Google,menyala,5,2025-11-18 14:13:39,Positif
Jamal Ireng (Jamal),sangat bagus,5,2025-11-14 05:47:07,Positif
Pengguna Google,"lumayan, tapi kebanyakan pro harus bayar, saya sebagai pelajar yang suka menggunakan capcut merasa terganggu adanya fitur pro, tolong dihilangkan 🙏🏻",2,2025-11-29 14:07:32,Negatif
Pengguna Google,sangat membantu untuk konten dan bisa lebih mudah Ok,5,2025-11-17 03:03:16,Positif
Pengguna Google,"bagus bgt, aku sukaa",5,2025-11-24 11:33:48,Positif
Pengguna Google,bagus bgt dan saya memakai aplikasi ini hampir mau 1 thn dan saya sangan suka ❤,5,2025-11-27 06:02:14,Positif
Pengguna Google,"okee, cuma sekarang makih banyak yg berbayar tapi tapi yg ga berbayar juga bagusz ketche gasyor top",5,2025-11-17 10:02:36,Positif
Pengguna Google,bgusss,5,2025-11-15 21:34:40,Positif
Pengguna Google,Bakus aku suka banget tapi mb nya terlalu besar,5,2025-11-22 23:36:17,Positif
Pengguna Google,gabisa dibuka,1,2025-11-28 07:10:40,Negatif
Pengguna Google,bintang,5,2025-11-26 22:06:40,Positif
Rahul Abdi,aplikasi nya sangat mantap,5,2025-11-14 17:49:27,Positif
Pengguna Google,baguss banget sih,5,2025-11-24 09:34:43,Positif
Pengguna Google,"suka banget sama capcut satu ini, aplikasi edit paling gong sih menurut ku, Whatever it is, I really love CapCut, this is the best editor application in my opinion, a five-star application",5,2025-11-28 03:03:28,Positif
Pengguna Google,bagus,4,2025-11-20 13:22:01,Positif
Kia Key,baguss aku kasih rate500,5,2025-11-14 14:30:48,Positif
Pengguna Google,bagussi tpii sekarang fiturnya ribet bgt.,4,2025-11-24 04:00:11,Positif
Pengguna Google,bagus banget,5,2025-11-25 05:00:23,Positif
Pengguna Google,banyak bug tapi enak,4,2025-11-22 07:31:31,Positif
Andyronaldo Elaman,aplikasi terbaik,5,2025-11-14 15:31:45,Positif
Pengguna Google,sangat mengesankan,5,2025-11-16 03:52:40,Positif
Pengguna Google,apa apa pro udah bayar yg standar fiturnya jadi harus pro betul betul pelit ni capcut ga pantas dapat bintang satu apalagi bintang 5,1,2025-11-27 05:56:42,Negatif
Pengguna Google,capcut sangat baik dalam pengeditan,5,2025-11-26 00:15:31,Positif
Pengguna Google,bagus bgtttttt,5,2025-11-17 10:41:20,Positif
Pengguna Google,bangus,5,2025-11-29 14:19:27,Positif
Pengguna Google,karna bagus ajaa aku suka capcut 🫶🏻,5,2025-11-18 11:40:56,Positif
Pengguna Google,apk kikir stres jangan di download hama,1,2025-11-29 05:58:27,Negatif
Pengguna Google,like,5,2025-11-27 10:05:22,Positif
Pengguna Google,mantap,5,2025-11-24 14:08:54,Positif
Pengguna Google,bagus,5,2025-11-24 13:20:29,Positif
Pengguna Google,setiap downline iklannya ga bisa diskip jelek,1,2025-11-28 07:31:48,Negatif
Pengguna Google,gk taw bgs aj👍🏻,5,2025-11-16 00:16:54,Positif
Pengguna Google,aku suka bgt sma capcut... karna aku bisa kereatif membuat!t kerakin video ini juga bisa untuk konten kreator yang pengen video nya tambah cantikk jdi bisa download ini aja maksii udah denger penjelasan ku terimamasih.....,5,2025-11-16 15:39:20,Positif
Pengguna Google,bagus keren,5,2025-11-26 06:36:20,Positif
Pengguna Google,sangat bagus,5,2025-11-28 13:15:14,Positif
Pengguna Google,oke,5,2025-11-17 12:14:10,Positif
Pengguna Google,Editan nyaa mantiak²,2,2025-11-28 14:53:49,Negatif
Pengguna Google,aplikasi ini sangat bagus sekali,5,2025-11-30 01:27:24,Positif
Pengguna Google,good jobb,5,2025-11-17 05:34:28,Positif
Pengguna Google,"saat baru di download,aku kan buka. aplikasinya baru di buka capcutnya malah keluar lagi udah aku coba berkali kali masuk tetap keluar keluar",4,2025-11-28 07:10:56,Positif
Pengguna Google,sangat bagus,5,2025-11-17 15:25:23,Positif
yadi Ansyah,bagus sih tapi yahhh masa fitur pro nya gak bisa di pake padahal udah langganan,5,2025-11-14 14:21:01,Positif
Pengguna Google,aplikasi ini bagus,5,2025-11-16 13:45:40,Positif
Pengguna Google,"aplikasinya bgs templet pun sama bgs semua tapi tolong di pengeksporan nya tolong di percepat ya sama iklan nya juga lama bgt,ya",5,2025-11-23 05:27:34,Positif
Randia Ahmad sidik99,setia di capcut di tengah gemparan edit lain cuman tolong iklan dikit aj ankinggggggg,5,2025-11-14 09:54:31,Positif
Pengguna Google,bagus,4,2025-11-23 10:26:26,Positif
Pengguna Google,GK gratis lagi,1,2025-11-26 01:39:20,Negatif
Pengguna Google,pls gk ada ulasan tp sukaak,5,2025-11-30 05:35:47,Positif
Pengguna Google,mencoba,5,2025-11-18 13:17:26,Positif
Maxim Maximm,bagus 😁🥽,5,2025-11-14 11:45:54,Positif
Pengguna Google,bagus,5,2025-11-22 09:47:21,Positif
Pengguna Google,lumayan lah tapi aku saranin jangan semuanya pro,5,2025-11-22 05:23:05,Positif
Pengguna Google,ok,5,2025-11-27 05:04:16,Positif
Pengguna Google,"Why do you advertise to try the desktop app and then get 7 days free pro, but you don't actually offer that?! You're misleading users, which is causing your app's ratings to plummet. Improve yourself, or more users will move on. Masih stupid ya!",2,2025-11-27 10:31:33,Negatif
Pengguna Google,Bagus aja sih menurut ak mh,5,2025-11-19 12:24:32,Positif
Pengguna Google,sayang gk ada template foto livenya saat di template gk gerak sama sekali,1,2025-11-28 15:21:36,Negatif
Pengguna Google,"aplikasi ini saya sangat suka dan aplikasi ini banyak yg download,terus juga bisa di edit foto nya,dan di jj wow sangat lah luar biasa tapi kadang suka bayar dan kalo penyimpanan nya penuh pun harus di hapus foto' atau apa saja yg di hapus di galeri atau aplikasi",2,2025-11-29 11:18:38,Negatif
Pengguna Google,"skrng semua dibuat premium, sekalian aja 99,9% fitur capcut dibuat premium 🙄",2,2025-11-28 11:02:54,Negatif
Pengguna Google,"min bakal ada misi pro lagi gak yang buat dapetin uang,berguna banget bagi kami yang pengangguran,dan cari uang tambahan,mohon respon nya min makasih",5,2025-11-17 03:33:36,Positif
Pengguna Google,bagus banget capcut nya dan lagunya keren banget tau,5,2025-11-28 01:17:14,Positif
Pengguna Google,ngelag,4,2025-11-20 03:20:09,Positif
Pengguna Google,"apaan bgt sih capcut gajelas bgt, masa pas lagi editing tiba tiba ngecrash padahal hape gak panas dan hape nya b aja terus tiba tiba keluar dari capcut sama gabisa masuk lagi si, masuknya lama banget",1,2025-11-29 01:14:25,Negatif
Pengguna Google,seruu banget menarik pula,5,2025-11-19 12:27:19,Positif
Pengguna Google,bagus buat ekspor nya tapi kebanyakan iklan,5,2025-11-23 00:42:07,Positif
Pengguna Google,ini memang berguna tapi aplikasi nya kadang kadang suka lemot hp saya baru beli,1,2025-11-28 09:33:51,Negatif
Ardy As,mantaf tapi gak geratis,5,2025-11-14 06:31:53,Positif
Pengguna Google,APLIKASI KIKIR DULU MAH GA DIKIT DIKIT PRO GA DIKIT DIKIT BAYAR. MANA SEKARANG BANYAK BANGET IKLAN PINJOL LAGI.,1,2025-11-29 19:55:09,Negatif
Pengguna Google,"halo min maaf, ini capcut saya mode gelapnya error jadinya setengah gelap setengah lagi putih terus teks nya jadi kgk keliatan. mohon di perbaiki untuk mode gelapnya🙏🙏🙏",4,2025-11-16 17:13:36,Positif
Pengguna Google,sangat memuaskan 🙏👍,5,2025-11-24 17:55:24,Positif
Pengguna Google,bagus untuk membuat jj bersama hatees🤭 bagus juga buat ngerjain tugas tugas dari sekolah 👍🏻,5,2025-11-28 12:57:55,Positif
Pengguna Google,Bagus sekali lagi,5,2025-11-23 15:18:32,Positif
Pengguna Google,"aku suka sama beberapa fitur nya, paling sering make tamplate sih, tapi ku kasih 5 bintang dulu deh, karna banyak yang pro di sini, jadi ga bisa nikmatin semua fitur nya",4,2025-11-20 16:08:37,Positif
Pengguna Google,saya Sangat menyukai aplikasi ini,5,2025-11-23 09:56:26,Positif
Pengguna Google,saya suka banget pake capcut tapi di hp ku ga bisa di download,4,2025-11-16 02:57:57,Positif
Pengguna Google,aplikasi kikir,1,2025-11-28 10:03:17,Negatif
Pengguna Google,"sagat bagus dan sangat penting untuk saya karna bisah edit video,foto .",5,2025-11-29 19:01:55,Positif
Pengguna Google,sangat puas dan mudah digunakan,5,2025-11-25 11:22:10,Positif
Pengguna Google,"kelas apk nya, kasih yang terbaik",5,2025-11-23 14:20:18,Positif
Pengguna Google,sangat tertarik,5,2025-11-28 20:21:18,Positif
Pengguna Google,NOL NOL BINTANG,1,2025-11-26 09:05:08,Negatif
Erdiyanto Iwan,kenapa ga bisa di downold?,5,2025-11-14 13:32:14,Positif
Pengguna Google,bagus sekaligus bisa membantu ngedit disain,5,2025-11-24 07:37:57,Positif
Roppi Kamall,beri tahun kami selelangkapnya (opsional),5,2025-11-15 12:42:55,Positif
Pengguna Google,bagus ya capcut nya saya kasih bintang ⭐⭐⭐⭐⭐⭐⭐⭐⭐ sukaaa bengetttt tapi kadang² suka ngelag,5,2025-11-22 05:10:02,Positif
Pengguna Google,jangan lama entar di laporin,5,2025-11-29 08:19:47,Positif
Pengguna Google,kebanyakan iklan,2,2025-11-27 00:20:39,Negatif
Pengguna Google,sangat bagus,5,2025-11-24 00:03:24,Positif
Jajang Ruswandi,kok ga bisa di instal,5,2025-11-15 12:41:07,Positif
Pengguna Google,sangat berguna aplikasi nya,4,2025-11-21 00:55:43,Positif
Pengguna Google,"iya kok aku suka tapi kalo mau coba template di cpct pas mencet 'gunakan template' tu ga bisa apa"" seolah olah ga ada foto atau fidio ada nya cuman ss an yaa, eh pas ke album ga ada apa' kyk ga ada fotooo aku pikiran positif tingking aja mungkin itu bug , jadi bug nya diilanginn yhh semakin banyak bug semakin bosan gunain template di capcutt jadii ilangin plss bugg"" nya demi aku 🥰🫰🏻",4,2025-11-16 15:14:57,Positif
Pengguna Google,mantap👍👍👍,5,2025-11-23 06:46:44,Positif
Pengguna Google,"bagus bgt, saya kasih bintang 4 karena biasanya pas di download itu ngelag terus gak ada tanda templat, saya isinya kosong di perbaiki dongg yang nemenin dari nol itu semua jadi pas udah ada banyak yang download kek gitu idihh heh jangan ngeleg dongg gimana si yang buat",4,2025-11-24 23:20:02,Positif
Pengguna Google,Bagus&keren!!!,5,2025-11-24 12:47:16,Positif
Pengguna Google,tida bisa di download,1,2025-11-27 07:54:24,Negatif
Pengguna Google,tor monitor ketua anggota mau lapor ketua kondisi lagi gaor ketua ini capcut enek banget,5,2025-11-20 13:37:55,Positif
Pengguna Google,"mohon maaf kenapa saya kasih bintang 2 karena capcut sekarang ga kaya dulu, kalo dulu lebih bagus dan juga fitur² editingnya ga berbayar seperti Slowmo, pengubah suara dll, tapi sekarang capcut makin banyak iklan, fitur editing berbayar lah. sekian alasan saya terimakasih",2,2025-11-26 04:52:43,Negatif
Pengguna Google,gk bisa masukk njirrr,1,2025-11-27 10:48:57,Negatif
Pengguna Google,berguna untuk ngedit foto/video,5,2025-11-27 08:35:10,Positif
Pengguna Google,bagus bangett emang capcutt yang terbaikk,5,2025-11-20 00:22:34,Positif
Pengguna Google,kembalikan duit saya,5,2025-11-20 18:37:20,Positif
Pengguna Google,"bagus, tapi kurangin iklan nya aja sih🙏🏻",5,2025-11-28 04:34:40,Positif
Pengguna Google,"sebenarnya bagus buat edit video atau foto, tapi sayang lemot sekali,, tolong dong diperbaiki supaya lancar",5,2025-11-20 14:08:59,Positif
Anak Sukabumi,Ok,5,2025-11-14 07:20:25,Positif
Pengguna Google,"woy kenapa capcut saya engga bisa di buka , malah close out terus nih ,,, padahal sudah di update .. kacau nih capcut",2,2025-11-28 06:50:24,Negatif
Pengguna Google,kerennnnn apk sangatt bergunaaaa tdk ush dijlskn sangatt recomend apalagi buat content creator thk u capcut 💌💌💌💌💌,5,2025-11-16 19:35:16,Positif
Pengguna Google,membantu sekali,5,2025-11-25 01:46:06,Positif
Pengguna Google,sumpah buruk banget mau edit foto ai pake banana pro gak mau koneksi,1,2025-11-28 09:40:49,Negatif
Pengguna Google,bagus banget apknya,5,2025-11-23 07:00:39,Positif
Pengguna Google,bagus kali dan jika ada pr buat fidio kaya konten cari ajh di capcut ada ko,5,2025-11-21 12:42:19,Positif
Pengguna Google,"capcut gak sebagus dulu,berkali² gagal dalam undu video udah capek edit video Mlah GK bisa diunduh pdhal gak Pernah pakai uji coba gratis saat mengedit video,huuuuu😠.kecewa berat sama apk ini😒",1,2025-11-26 07:27:42,Negatif
Pengguna Google,sangat bagus dan terhibur,5,2025-11-15 13:11:01,Positif
Pengguna Google,jelek,5,2025-11-23 02:40:33,Positif
Pengguna Google,"bayar terus, kebelet haji kah?",5,2025-11-24 13:34:35,Positif
Pengguna Google,aku rating 1 karna KLO bikin jj sendiri pasti harus pakee uang,1,2025-11-28 11:24:46,Negatif
Pengguna Google,aku suka,5,2025-11-29 23:37:21,Positif
Pengguna Google,sering iklan ngebag lagi perbaiki,1,2025-11-29 14:28:28,Negatif
Satria Wichaksana,makin lama makin cantik amplikasi nih,5,2025-11-14 23:52:52,Positif
Pengguna Google,bagus,5,2025-11-28 01:37:53,Positif
Pengguna Google,kebanyakan iklan,1,2025-11-30 03:43:20,Negatif
Pengguna Google,bagusssss tapi tolong untuk menambahkan beberapa fitur lagi ya,5,2025-11-21 08:07:10,Positif
Pengguna Google,kren,5,2025-11-15 17:12:08,Positif
Pengguna Google,edit an nya mantap,5,2025-11-16 12:52:46,Positif
Pengguna Google,kenapa saya kasih bintang 4 di karnakan apk suka lag dan tiba tiba fc,4,2025-11-16 00:52:17,Positif
Pengguna Google,sangat bagus cuman agak lama kali mengekspor jadi agak kesel dikit tapi kualitas nya baguss gk ada kesalahan cuman yang aku gk suka yang ituu,5,2025-11-30 02:56:15,Positif
keyla 14,bgs bgt ngebantu tugas sekolah yg byk editan,5,2025-11-14 03:47:15,Positif
Pengguna Google,ga kayak dulu males,1,2025-11-29 13:47:03,Negatif
Pengguna Google,sangat seru,5,2025-11-28 09:29:08,Positif
Pengguna Google,🤩🤩🤩🤩🤩🤩🤩🤩🤩,5,2025-11-20 05:47:37,Positif
Pengguna Google,𝗯𝗮𝗴𝘂𝘀 𝗱𝗶𝗯𝘂𝗮𝘁 𝗝𝗲𝗱𝗮𝗴 𝗷𝗲𝗱𝘂𝗴 𝗮𝗽𝗹𝗶𝗸𝗮𝘀𝗶 𝗻𝘆𝗮 𝗷𝘂𝗴𝗮 𝗼𝗸𝗲 𝘁𝗮𝗽𝗶 𝗸𝘂𝗿𝗮𝗻𝗴 𝗶𝗻 𝘆𝗴 𝗮𝗱𝗮 𝗽𝗿𝗼 𝗻𝘆𝗮 𝘆𝗮 𝗰𝗮𝗽𝗰𝘂𝘁,5,2025-11-21 05:14:47,Positif
Pengguna Google,apk nya terlalu besar untuk hp ram 3,1,2025-11-28 12:31:25,Negatif
Pengguna Google,aplikasi ini sangat membantu saya di waktu saya kesusahan mengedit hasil kerja.,5,2025-11-26 09:35:26,Positif
Pengguna Google,kikir anj semuanya premium,1,2025-11-27 08:37:12,Negatif
Pengguna Google,"berbayar jangan mahal"" ya",4,2025-11-23 12:57:44,Positif
Jenny Jen,emang ga ada obat editan capcutt bagus pol🤭💗,5,2025-11-14 05:20:59,Positif
Pengguna Google,lumayan,4,2025-11-18 15:37:18,Positif
Pengguna Google,kok bayar kan buat edit doang,5,2025-11-24 14:36:20,Positif
Pengguna Google,bgs.,5,2025-11-18 12:00:51,Positif
Pengguna Google,Selalu Capcut andalankuh kl mau bikin Story'😍😍😍The Best gampang bgt no ribeet😍😍😍,5,2025-11-26 13:00:27,Positif
Pengguna Google,gak bisa di buka,5,2025-11-28 11:17:14,Positif
Pengguna Google,Karena sangat bagus saat di gunakan,5,2025-11-18 23:45:27,Positif
Pengguna Google,apk bgus,5,2025-11-25 07:22:07,Positif
